sid	text	aspect	sentiment
2734	The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner...	food	positive
3654	I found the food to be outstanding, particulary the salmon dish I had.	food	positive
1049	Mizu is home to creative and unique rolls not to found anywhere else.	food	positive
3320	Baluchi's has solid food and a nice decor at reasonable prices.	food	positive
3320	Baluchi's has solid food and a nice decor at reasonable prices.	ambience	positive
3320	Baluchi's has solid food and a nice decor at reasonable prices.	price	positive
102	Emilio, the owner, is often sitting in the front table greeting guests as they come and go.	service	positive
1203	I came to this restaurant expecting to be surprised but left bored and overcharged.	price	negative
133	The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.	ambience	negative
3230	The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.	food	positive
2905	i don't usually order wine with indian so i can't comment on their wine list or their wines.	food	neutral
491	Pastrami or corned beef are juicy and piled high (ask for extra rye bread).	food	positive
2001	($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).	price	negative
1362	Really though, where's the seasoning?	food	negative
796	The food was just OK, at least for what food was available.	food	negative
178	The waitress was very patient with us and the food is phenomenal!	food	positive
178	The waitress was very patient with us and the food is phenomenal!	service	positive
2627	The ambience was nice, but service wasn't so great.	service	negative
2627	The ambience was nice, but service wasn't so great.	ambience	positive
2946	Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.	food	positive
2946	Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.	service	positive
554	The people that work there are always so friendly you forget you are in New York sometimes.	service	positive
1616	We didn't even see a menu, as our waiter described both the specials and the main dishes.	service	positive
3189	The location and ambience is Ok but the food is what makes up for it.	food	positive
3189	The location and ambience is Ok but the food is what makes up for it.	ambience	neutral
3693	otherwise, good stuff for late nite eats.	food	positive
1103	The dinner was ok, nothing I would have again.	food	negative
1732	It is thick and slightly soggy.	food	negative
990	Its not the same if you have to sit inside.	ambience	neutral
1994	I love and I know gourmet food by excellence!	food	positive
541	I plan to come here again and look forward to trying their assortment of bruschetta, panini's.....	food	positive
229	Great people watching as others do the same to you.	ambience	positive
1617	Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.	service	positive
1617	Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.	food	positive
3322	He offers subpar service and has no personality.	service	negative
1022	The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.	service	positive
1022	The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.	food	positive
1711	Diner food at bistro prices is a bummer....	price	negative
2012	While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.	ambience	negative
2012	While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.	food	positive
1622	The portions are large and the servers always surprise us with a different starter.	food	positive
1622	The portions are large and the servers always surprise us with a different starter.	service	positive
1059	delicious bagels, especially when right out of the oven.	food	positive
3067	All the food was hot tasty.	food	positive
1592	Our server was very helpful and friendly.	service	positive
3191	Try green curry with vegetables.	food	positive
3433	Would recommend this place as a good date spot if you don't want to drop a ton of cash.	price	positive
2134	While I'm not sure that this happens all the time-this is the kind of treatment that buys repeat business!	service	positive
