speech	line_num	text
1991_goh_chok_tong	294	The younger Singaporeans are self-centred, they are confident,they are successful, they know that more money will come their waybecause jobs are available in great abundance.
1991_goh_chok_tong	295	They can afford to carve acareer for themselves without worrying too much about society.38.
1991_goh_chok_tong	296	I was reading the sma11 print in an article.
1991_goh_chok_tong	297	The taxi-driver wascomplaining, one taxi-driver was complaining.
1991_goh_chok_tong	298	He said, I worked andworked and worked until I die.
1991_goh_chok_tong	299	My son, he spends a11 my money with hisgirlfriend in the coffee house.
1991_goh_chok_tong	300	Well, if that is going to be the attitude ofyounger Singaporeans and in particular, the successful Singaporeans, thenwe must expect the bond which we have built up over the years to loosenbecause each is looking at his own career.
1991_goh_chok_tong	301	This complacent "me-first''attitude will destroy the fabric of society.39.
1991_goh_chok_tong	302	Look at the British.
1991_goh_chok_tong	303	Same people, but the working class loathe theupper class.
1991_goh_chok_tong	304	I suppose the upper class also, in a sense, loathe the workingclass.
1991_goh_chok_tong	305	So, there is this division between them.
1991_goh_chok_tong	306	So, the working classwithholds cooperation from the managers, from your upper class.
1991_goh_chok_tong	307	TheBritish trade unions, some years ago, they were trying to wreck the wholesystem because they could not see themselves benefiting from the system.
1991_goh_chok_tong	308	Mrs Thatcher did a great job in breaking up the trade unions, in destroyingpolitical trade union leader, Arthur Scargill.
1991_goh_chok_tong	309	She got the unions to workwith the management, but there is no sense of cooperation.
1991_goh_chok_tong	310	The unions and the workers work because they have to, but they withhold activecooperation from management.40.
1991_goh_chok_tong	311	I am aware that we have been, over the last few years, emphasisingthis aspect of maximising the potential of your able, getting your giftedSingaporeans to go as far as they can.
1991_goh_chok_tong	312	Over the next few years, I want tobalance our policy of levelling up with programmes for the averageSingaporeans.
1991_goh_chok_tong	313	In particular, assistance programmes for slow learners, orslower learners.
1991_goh_chok_tong	314	I want to concentrate on three basic areas: education,health and housing.
1991_goh_chok_tong	315	On education, we are on the right track.
1991_goh_chok_tong	316	We havebroken out from the trap of uniformity and mediocrity with independentschools.
1991_goh_chok_tong	317	After some years, when we have more experience, we shouldgive more autonomy to government schools, so that within governmentschools, there will be schools which also have the flexibility to experiment,to introduce better programmes for the students.
1991_goh_chok_tong	318	There would also be somecompetition between government schools.
1991_goh_chok_tong	319	I believe competition would begood for the schools because they would then be competing for students,competing for teachers, and the net result will be higher standards for thestudents.41.
1991_goh_chok_tong	320	We will be introducing Edusave next year.
1991_goh_chok_tong	321	Again, we will run it.
1991_goh_chok_tong	322	Allow the funds to be used only for enrichment programmes likegymnastics, dance classes, art classes.
1991_goh_chok_tong	323	But after a while, when we havemore experience, we can then allow the funds in Edusave to be used to paypart of school fees.
1991_goh_chok_tong	324	Because when you have autonomous schools,independent schools, there will be a range of school fees, there will be arange of schools catering to varying capabilities of Singaporeans, thenEdusave can be liberalised.
1991_goh_chok_tong	325	The students then will have a choice to shopfor the best school they want to go to.
1991_goh_chok_tong	326	They need not confine themselvesto neighbourhood schools.
1991_goh_chok_tong	327	They can look for the best schools.
1991_goh_chok_tong	328	If the bestschools charge a higher school fee, we should allow them to use theirEdusave funds to pay for part of the school fees.42.
1991_goh_chok_tong	329	We are now spending 3.5 per cent of our GDP on education.
1991_goh_chok_tong	330	Weintend to spend four per cent.
1991_goh_chok_tong	331	Secondary schools will be turned into singlesession schools.
1991_goh_chok_tong	332	Even as we are implementing a third polytechnic, we areplanning a fourth polytechnic.
1991_goh_chok_tong	333	Our target is to have some 40 per cent ofour students, or post-secondary students go to polytechnic.
1991_goh_chok_tong	334	We willrevamp our Vocational and Industrial Training Board into a new Instituteof Technical Education.
1991_goh_chok_tong	335	NUS and NTU will expand their intakes.
1991_goh_chok_tong	336	Then wewill start an open university, encourage distance learning.
1991_goh_chok_tong	337	Education mustbe on a continuing basis.
1991_goh_chok_tong	338	One should never stop learning, one should learnall the time.
1991_goh_chok_tong	339	So, all these programmes will be for the benefit of the bulk of the Singaporeans.
1991_goh_chok_tong	340	This is balancing our earlier programme for the gifted inour society.43.
1991_goh_chok_tong	341	Home Ownership.
1991_goh_chok_tong	342	Ninety per cent of Singaporeans now own theirown homes.
1991_goh_chok_tong	343	That leaves 10 per cent \\ho still live in rental flats.
1991_goh_chok_tong	344	I haveasked the Minister for National Development to see how we can get this l 0per cent to also own their own flats.
1991_goh_chok_tong	345	I believe if we have more liberalfinancial programmes, financial assistance, to get them to own their flats,we can succeed in raising the home ownership percentage from 90 to 95per cent.
1991_goh_chok_tong	346	I do not think it is possible to achieve I 00 per cent because therewill always be a group of Singaporeans whose income will be so low orwho will be unable to keep the funds they earn to own their own flats.
1991_goh_chok_tong	347	Soif we can achieve 95 per cent home ownership in Singapore, I will regardthat as achieving full home ownership for Singaporeans.
1991_goh_chok_tong	348	So that is thetarget we are aiming for.
1991_goh_chok_tong	349	We will be coming up with programmes to assistthat 5 per cent to own their own homes.
1991_goh_chok_tong	350	The 5 per cent who now live inrental flats.
1991_goh_chok_tong	351	For the rest, we can still help them.
1991_goh_chok_tong	352	We can refurbish theirflats, we can improve their surroundings so that even those living in rentalblocks can enjoy a higher quality of life, a higher quality of environment,living in HDB rental flats.44.
1991_goh_chok_tong	353	When I was looking at HDB's problems, I realised that there is alsoa group of Singaporeans who requires assistance.
1991_goh_chok_tong	354	That is the singles.
1991_goh_chok_tong	355	Ourrule now does not allow the singles to own their own home by himself orby herself.
1991_goh_chok_tong	356	He has got to do it jointly with somebody else.
1991_goh_chok_tong	357	I will ask theMinister to look into this to see how we can facilitate the singles to eitherrent or own HOB flats.
1991_goh_chok_tong	358	We can announce the scheme later on once theMinister has formulated a proper scheme to cater to the singles.
1991_goh_chok_tong	359	By theway, there are some 19,000 single men over 40 years and some 37,000females over 35 years.45.
1991_goh_chok_tong	360	There is another HDB policy, which I would like to change.
1991_goh_chok_tong	361	Wehave been trying to free the rules and regulations, which govern homeownership of HDB flats so that the homeowners can be, like the privatehomeowners.
1991_goh_chok_tong	362	Since 90 per cent of Singaporeans now own their ownhomes, I think we can allow the HDB lessees to also invest in privateresidential properties.
1991_goh_chok_tong	363	That is provided they live in their HDB flats.
1991_goh_chok_tong	364	Again, this is not a firm decision.
1991_goh_chok_tong	365	This is something, which I want to do.
1991_goh_chok_tong	366	Iwill ask Dhanabalan to look into this to see how we can liberalise to allowHDB lessees to invest in private residential homes.46.
1991_goh_chok_tong	367	Health.
1991_goh_chok_tong	368	I know Singaporeans are concerned over rising healthcosts.
1991_goh_chok_tong	369	So are we because health costs are indeed rising.
1991_goh_chok_tong	370	I take an interest health because when I ,vas young, I lost my father at an early age.
1991_goh_chok_tong	371	Oneday, I was summoned from school to appear by the bedside of my father.
1991_goh_chok_tong	372	He was dying from tuberculosis.
1991_goh_chok_tong	373	His last words to me were, "Look afteryour mother.
1991_goh_chok_tong	374	Look after your brother and sisters, study hard.''
1991_goh_chok_tong	375	That night,he died.
1991_goh_chok_tong	376	So I know the meaning to a family of someone dyingprematurely.
1991_goh_chok_tong	377	So if I can help, I will try and save someone from dyingprematurely for his sake and for his family's sake.4 7.
1991_goh_chok_tong	378	I would therefore make sure that every Singaporean can affordessential healthcare.
1991_goh_chok_tong	379	I will ensure that Singaporeans can afford treatmentin hospitals.
1991_goh_chok_tong	380	"C" Class beds will always be affordable to average lowincome worker with Medisave. ·"82'' class beds will always remainaffordable to the average lower middle-income Singaporean.
1991_goh_chok_tong	381	We willcontinue to provide large subsidies to the Ministry of Health to subsidise Cand B2 beds and together with the Medisave plus the subsidy, which willbe given by the government, you should have enough to pay for yourhealth.
1991_goh_chok_tong	382	We have done our calculations.
1991_goh_chok_tong	383	So long as there is economicgrowth 5 to 7 per cent a year and so long as we all contribute to ourMedisave and we continue to inject subsidy into the system, you will beable to afford your C and B2 beds.
